OrderNumber,QuantityOrdered,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,MSRP,PRODUCTCODE,CUSTOMERNAME,PHONE,ADDRESSLINE1,ADDRESSLINE2,CITY,STATE,POSTALCODE,COUNTRY,TERRITORY,CONTACTLASTNAME,CONTACTFIRSTNAME,DEALSIZE
-0.5075001437370158,-0.6255632411859581,0.8101579745265006,0.8363909941573299,0.3436478830630507,5,5,-1.4270386327380036,-1.6664329408743999,0.2643280247651782,0,1.0025797416323492,17,33,13,65,9,34,16,14,14,1,25,13,1
-0.36630194977162767,-0.3175460848136394,0.8101579745265006,-1.2937399188895102,0.5296607926553643,109,5,-1.4270386327380036,-1.3929088876103477,0.2643280247651782,0,1.0025797416323492,17,87,38,74,9,20,16,3,16,1,31,48,1
-0.20338095673464132,0.6065053843033168,0.8101579745265006,-0.8203774937679902,1.1267755365374366,147,5,-0.5962425798983697,-0.8458607810822437,0.2643280247651782,0,1.0025797416323492,17,62,28,67,9,49,10,29,10,2,36,50,1
-0.06218276276925314,-0.9335803975582768,0.8101579745265006,-0.3470150686464702,-0.2711911678372464,190,0,-0.5962425798983697,-0.29881267455413973,0.2643280247651782,0,1.0025797416323492,17,86,6,61,9,29,16,71,17,1,18,16,1
0.07901543119613502,-1.4469423248454747,0.8101579745265006,-0.1103338560857102,-0.5578916082910595,216,5,0.23455347294126402,-0.025288621290087743,0.2643280247651782,0,1.0025797416323492,17,42,35,86,9,55,16,21,9,1,47,47,2
0.2093522256257241,-0.11220131389876024,0.8101579745265006,-0.1103338560857102,0.6049130741071312,231,5,0.23455347294126402,0.24823543197396428,0.2643280247651782,0,1.0025797416323492,17,74,81,55,9,27,8,48,18,3,37,61,1
0.3071048214479159,0.6065053843033168,0.8101579745265006,-0.5836962812072303,1.599440014413476,229,5,0.23455347294126402,0.24823543197396428,0.2643280247651782,0,1.0025797416323492,17,87,38,74,9,20,16,3,16,1,31,48,1
0.45916441494910315,0.1958158424735585,0.8101579745265006,0.3630285690358098,1.283649772275645,42,5,1.0653495257808978,0.7952835385020682,-1.1651700861775494,0,1.0025797416323492,17,59,20,69,9,50,16,63,11,1,38,24,1
0.556917010771295,0.1958158424735585,0.8101579745265006,-1.0570587063287502,1.4542299366027023,29,5,1.0653495257808978,0.7952835385020682,0.2643280247651782,0,1.0025797416323492,17,83,32,79,9,26,16,25,7,1,55,23,1
0.676392405665085,0.6065053843033168,0.8101579745265006,0.8363909941573299,1.2213974880670253,75,5,1.0653495257808978,1.0688075917661204,0.2643280247651782,0,1.0025797416323492,17,34,64,6,9,45,4,24,18,3,3,67,1
0.7850064010230758,1.1198673115905147,0.8101579745265006,-0.1103338560857102,1.563980539894784,55,5,1.0653495257808978,1.0688075917661204,0.2643280247651782,0,1.0025797416323492,17,57,53,1,9,54,11,38,18,3,29,58,1
0.9044817959168658,0.5038329988458772,0.8101579745265006,-1.0570587063287502,1.5750473712989328,67,5,1.0653495257808978,1.0688075917661204,0.2643280247651782,0,1.0025797416323492,17,6,33,44,3,38,15,15,0,0,21,55,1
1.056541389418053,0.8118501552181959,0.6911735247319232,0.3630285690358098,0.3491161358716764,95,5,1.0653495257808978,1.3423316450301723,0.2643280247651782,0,1.0025797416323492,17,46,16,21,9,52,16,41,6,1,17,11,1
1.154293985240245,-0.5228908557285186,0.1686334827174054,-1.2937399188895102,-0.5115770817719283,20,5,-1.4270386327380036,-1.6664329408743999,1.6938261357079059,0,1.0025797416323492,17,54,65,33,9,45,4,24,18,3,67,70,2
1.284630779669834,-0.009528928441320661,0.8101579745265006,-1.0570587063287502,1.2713068342081126,118,5,-1.4270386327380036,-1.3929088876103477,1.6938261357079059,0,1.0025797416323492,17,84,87,76,9,24,16,10,5,1,34,46,1
1.425828973635222,0.09314345701611891,0.5012941736014105,1.7831158444003699,-0.09675010207331494,141,5,-1.4270386327380036,-1.1193848343462958,1.6938261357079059,0,1.0025797416323492,17,55,62,39,9,61,1,56,18,3,50,64,1
1.5996113662080076,2.6599530934521085,0.8101579745265006,-0.8203774937679902,2.6178111434811653,149,1,-0.5962425798983697,-0.8458607810822437,1.6938261357079059,0,1.0025797416323492,17,27,56,91,9,25,16,6,4,1,54,33,0
1.7408095601733957,0.29848822793099805,0.8101579745265006,-0.3470150686464702,0.4943425044058122,171,5,-0.5962425798983697,-0.5723367278181918,1.6938261357079059,0,1.0025797416323492,17,70,80,73,9,57,16,23,1,1,56,20,1
-1.7022540926749157,0.40116061338843767,0.8101579745265006,-1.0570587063287502,0.6811808106484845,0,5,-1.4270386327380036,-1.6664329408743999,-1.1651700861775494,6,0.03196674501340019,18,88,45,20,5,42,9,0,18,3,26,48,1
-1.6045014968527238,-0.21487369935619982,0.7933018441389353,-0.1103338560857102,-0.14396061837737464,134,5,-1.4270386327380036,-1.1193848343462958,-1.1651700861775494,6,0.03196674501340019,18,56,78,37,9,59,1,73,18,3,48,31,1
-1.4524419033515366,-0.3175460848136394,0.8101579745265006,-1.2937399188895102,-0.162456019634751,174,5,-0.5962425798983697,-0.5723367278181918,-1.1651700861775494,6,0.03196674501340019,18,6,33,44,3,38,15,15,0,0,21,55,1
-1.3003823098503493,-0.42021847027107895,0.8101579745265006,0.1263473564750498,-0.20034824217555258,206,5,0.23455347294126402,-0.025288621290087743,-1.1651700861775494,6,0.03196674501340019,18,75,24,81,4,15,7,9,0,0,32,0,1
-1.1917683144923585,1.530556853420273,0.8101579745265006,-0.5836962812072303,1.2780674844034836,237,5,0.23455347294126402,0.5217594852380163,-1.1651700861775494,6,0.03196674501340019,18,73,63,22,9,9,1,54,18,3,69,61,1
-1.0505701205269704,1.325212082505394,0.3857801035925085,-1.0570587063287502,0.4535505331065141,31,5,1.0653495257808978,0.7952835385020682,-1.1651700861775494,6,0.03196674501340019,18,23,77,51,9,59,1,73,18,3,8,31,1
-0.9310947256331803,0.8118501552181959,0.8101579745265006,-0.1103338560857102,0.8049088545854528,76,5,1.0653495257808978,1.0688075917661204,-1.1651700861775494,6,0.03196674501340019,18,67,34,88,9,3,16,12,9,1,60,21,1
-0.8333421298109885,-1.0362527830157164,0.18201923331929512,-0.8203774937679902,-0.7442900650029484,49,5,1.0653495257808978,1.0688075917661204,-1.1651700861775494,6,0.03196674501340019,18,55,62,39,9,61,1,56,18,3,50,64,2
-0.7138667349171985,-0.7282356266433977,0.8101579745265006,0.1263473564750498,-0.24273670436435998,63,5,1.0653495257808978,1.0688075917661204,-1.1651700861775494,6,0.03196674501340019,18,5,68,47,9,21,15,17,0,0,15,59,1
-0.5835299404876094,0.09314345701611891,0.8101579745265006,-1.0570587063287502,0.0987385782747593,89,5,1.0653495257808978,1.3423316450301723,-1.1651700861775494,6,0.03196674501340019,18,33,13,65,9,34,16,14,14,1,25,13,1
-0.47491594512961854,-0.8309080121008373,0.28365178418549636,0.8363909941573299,-0.6193890889838912,14,5,-1.4270386327380036,-1.6664329408743999,0.2643280247651782,6,0.03196674501340019,18,90,58,27,9,11,1,53,18,3,70,60,2
-0.3445791507000295,-1.0362527830157164,0.8101579745265006,-0.8203774937679902,-0.32588998664686175,129,5,-1.4270386327380036,-1.1193848343462958,0.2643280247651782,6,0.03196674501340019,18,71,84,9,9,33,16,35,6,1,62,45,2
-0.15993535859144495,0.5038329988458772,0.8101579745265006,0.1263473564750498,0.6141119025657326,159,5,-0.5962425798983697,-0.8458607810822437,0.2643280247651782,6,0.03196674501340019,18,33,13,65,9,34,16,14,14,1,25,13,1
-0.029598564161855873,-0.11220131389876024,0.5895409738657219,-1.0570587063287502,-0.16572502478946047,203,5,-0.5962425798983697,-0.29881267455413973,0.2643280247651782,6,0.03196674501340019,18,27,56,91,9,25,16,6,4,1,54,33,1
0.23107502469732227,1.530556853420273,0.8101579745265006,0.5997097815965698,0.9153273775353902,221,5,0.23455347294126402,0.24823543197396428,0.2643280247651782,6,0.03196674501340019,18,2,30,89,9,67,16,1,9,1,0,52,1
0.3288276205195141,0.29848822793099805,0.8101579745265006,-1.0570587063287502,0.5506758257927822,246,5,0.23455347294126402,0.5217594852380163,0.2643280247651782,6,0.03196674501340019,18,40,21,68,9,4,16,64,11,1,52,65,1
0.49174861355650046,0.1958158424735585,0.5895409738657219,1.5464346318396098,-0.010067163062306289,25,5,1.0653495257808978,0.7952835385020682,0.2643280247651782,6,0.03196674501340019,18,8,55,45,9,71,16,42,6,1,71,11,1
0.5786398098428932,0.8118501552181959,0.28365178418549636,0.8363909941573299,0.15717883321659212,35,5,1.0653495257808978,0.7952835385020682,0.2643280247651782,6,0.03196674501340019,18,55,62,39,9,61,1,56,18,3,50,64,1
0.6872538052008841,0.8118501552181959,0.13095507361578904,1.7831158444003699,0.0852607198129839,75,5,1.0653495257808978,1.0688075917661204,0.2643280247651782,6,0.03196674501340019,18,60,66,13,9,44,5,33,18,3,75,64,1
0.795867800558875,1.1198673115905147,0.5687186951516708,2.0197970569611297,0.4464151962738092,55,5,1.0653495257808978,1.0688075917661204,0.2643280247651782,6,0.03196674501340019,18,0,5,71,9,36,16,60,17,1,1,66,1
0.9479273940600622,0.7091777697607564,-2.3573072327133064,-0.8203774937679902,-1.106286228837495,72,5,1.0653495257808978,1.0688075917661204,0.2643280247651782,6,0.03196674501340019,18,74,81,55,9,27,8,48,18,3,37,61,2
1.056541389418053,1.530556853420273,-1.6597608957925976,0.5997097815965698,-0.5673999604935451,95,5,1.0653495257808978,1.3423316450301723,0.2643280247651782,6,0.03196674501340019,18,46,16,21,9,52,16,41,6,1,17,11,2
1.1977395833834412,0.9145225406756355,0.8101579745265006,0.3630285690358098,3.08793426851268,8,5,-1.4270386327380036,-1.6664329408743999,1.6938261357079059,6,0.03196674501340019,18,22,74,53,9,7,4,30,18,3,50,2,0
1.3172149782772313,-0.8309080121008373,0.47105229261195547,1.5464346318396098,-0.5639680481052122,100,5,-1.4270386327380036,-1.3929088876103477,1.6938261357079059,6,0.03196674501340019,18,33,13,65,9,34,16,14,14,1,25,13,2
1.4366903731710212,-0.009528928441320661,0.8101579745265006,-1.0570587063287502,1.0833390378123182,142,5,-1.4270386327380036,-1.1193848343462958,1.6938261357079059,6,0.03196674501340019,18,3,31,11,2,48,7,8,0,0,51,4,1
1.773393758780793,1.6332292388777125,0.5895409738657219,-1.0570587063287502,0.7163361916644131,179,2,-0.5962425798983697,-0.5723367278181918,1.6938261357079059,6,0.03196674501340019,18,28,50,49,9,1,11,37,18,3,76,37,1
-1.7022540926749157,0.6065053843033168,-1.6617439699558405,-1.2937399188895102,-0.8135310695340122,0,5,-1.4270386327380036,-1.6664329408743999,-1.1651700861775494,6,-1.1875213789437409,19,88,45,20,5,42,9,0,18,3,26,48,2
-1.6045014968527238,1.325212082505394,-1.7152869723634,-0.3470150686464702,-0.651090836647004,134,5,-1.4270386327380036,-1.1193848343462958,-1.1651700861775494,6,-1.1875213789437409,19,56,78,37,9,59,1,73,18,3,48,31,2
-1.4415805038157374,0.7091777697607564,-1.4212962276626324,2.4931594820826497,-0.6756898289241368,176,5,-0.5962425798983697,-0.5723367278181918,-1.1651700861775494,6,-1.1875213789437409,19,24,12,64,9,34,16,13,14,1,65,44,2
-1.3003823098503493,1.4278844679628335,-2.009277717064168,-0.1103338560857102,-0.782236589954958,206,5,0.23455347294126402,-0.025288621290087743,-1.1651700861775494,6,-1.1875213789437409,19,75,24,81,4,15,7,9,0,0,32,0,2
-1.1917683144923585,-0.5228908557285186,-1.261162988980764,-0.8203774937679902,-0.9814015435418002,237,5,0.23455347294126402,0.5217594852380163,-1.1651700861775494,6,-1.1875213789437409,19,73,63,22,9,9,1,54,18,3,69,61,2
-1.0505701205269704,1.017194926133075,-1.6086967360890916,-1.2937399188895102,-0.6784755426190968,31,5,1.0653495257808978,0.7952835385020682,-1.1651700861775494,6,-1.1875213789437409,19,23,77,51,9,59,1,73,18,3,8,31,2
-0.9310947256331803,1.325212082505394,-1.9557347146566084,-0.3470150686464702,-0.7775068499387587,76,5,1.0653495257808978,1.0688075917661204,-1.1651700861775494,6,-1.1875213789437409,19,67,34,88,9,3,16,12,9,1,60,21,2
-0.8333421298109885,-0.3175460848136394,-1.448067728866412,-1.0570587063287502,-0.9836822448125276,49,5,1.0653495257808978,1.0688075917661204,-1.1651700861775494,6,-1.1875213789437409,19,55,62,39,9,61,1,56,18,3,50,64,2
-0.7138667349171985,1.1198673115905147,-1.5016107312739722,-0.1103338560857102,-0.5967124020635147,63,5,1.0653495257808978,1.0688075917661204,-1.1651700861775494,6,-1.1875213789437409,19,5,68,47,9,21,15,17,0,0,15,59,2
-0.5835299404876094,1.325212082505394,-0.9939437454837761,-1.2937399188895102,-0.2718427967717399,89,5,1.0653495257808978,1.3423316450301723,-1.1651700861775494,6,-1.1875213789437409,19,33,13,65,9,34,16,14,14,1,25,13,1
-0.47491594512961854,-0.21487369935619982,-2.009277717064168,0.5997097815965698,-1.1569666692177332,14,5,-1.4270386327380036,-1.6664329408743999,0.2643280247651782,6,-1.1875213789437409,19,90,58,27,9,11,1,53,18,3,70,60,2
-0.3445791507000295,-0.42021847027107895,-1.74205847356718,-1.0570587063287502,-1.1130740302384698,129,5,-1.4270386327380036,-1.1193848343462958,0.2643280247651782,6,-1.1875213789437409,19,71,84,9,9,33,16,35,6,1,62,45,2
-0.15993535859144495,-1.5496147103029143,-1.261162988980764,-0.1103338560857102,-1.2975501815936024,159,5,-0.5962425798983697,-0.8458607810822437,0.2643280247651782,6,-1.1875213789437409,19,33,13,65,9,34,16,14,14,1,25,13,2
-0.029598564161855873,-0.6255632411859581,-1.5819252348853117,-1.2937399188895102,-1.1149040214961725,203,5,-0.5962425798983697,-0.29881267455413973,0.2643280247651782,6,-1.1875213789437409,19,27,56,91,9,25,16,6,4,1,54,33,2
0.23107502469732227,-0.8309080121008373,-1.287934490184544,0.3630285690358098,-1.084163426511438,221,5,0.23455347294126402,0.24823543197396428,0.2643280247651782,6,-1.1875213789437409,19,2,30,89,9,67,16,1,9,1,0,52,2
0.3288276205195141,-1.138925168473156,-1.3677532252550728,-1.2937399188895102,-1.1991107705561053,246,5,0.23455347294126402,0.5217594852380163,0.2643280247651782,6,-1.1875213789437409,19,40,21,68,9,4,16,64,11,1,52,65,2
0.49174861355650046,0.1958158424735585,-1.74205847356718,1.3097534192788498,-0.954988850730327,25,5,1.0653495257808978,0.7952835385020682,0.2643280247651782,6,-1.1875213789437409,19,8,55,45,9,71,16,42,6,1,71,11,2
0.5786398098428932,-1.0362527830157164,-1.9557347146566084,0.5997097815965698,-1.3296700578230152,35,5,1.0653495257808978,0.7952835385020682,0.2643280247651782,6,-1.1875213789437409,19,55,62,39,9,61,1,56,18,3,50,64,2
0.6872538052008841,0.6065053843033168,-1.287934490184544,-0.3470150686464702,-0.6456605955262241,75,5,1.0653495257808978,1.0688075917661204,0.2643280247651782,6,-1.1875213789437409,19,60,66,13,9,44,5,33,18,3,75,64,2
0.795867800558875,-0.8309080121008373,0.3089359797668442,2.2564782695218897,-0.6119116469605773,55,5,1.0653495257808978,1.0688075917661204,0.2643280247651782,6,-1.1875213789437409,19,0,5,71,9,36,16,60,17,1,1,66,2
0.9587887935958613,-1.4469423248454747,-1.2249718855015799,0.1263473564750498,-1.2576107581502667,72,5,1.0653495257808978,1.0688075917661204,0.2643280247651782,6,-1.1875213789437409,19,6,33,44,3,38,15,15,0,0,21,55,2
1.056541389418053,-1.344269939388035,-0.5576674295703266,-0.1103338560857102,-1.0647991866747368,95,5,1.0653495257808978,1.3423316450301723,0.2643280247651782,6,-1.1875213789437409,19,46,16,21,9,52,16,41,6,1,17,11,2
1.1977395833834412,-0.3175460848136394,0.7422376844354293,0.1263473564750498,-0.21597647612115708,8,5,-1.4270386327380036,-1.6664329408743999,1.6938261357079059,6,-1.1875213789437409,19,22,74,53,9,7,4,30,18,3,50,2,1
1.3280763778130305,-1.0362527830157164,-1.528382232477752,0.5997097815965698,-1.2126483616702097,102,5,-1.4270386327380036,-1.3929088876103477,1.6938261357079059,6,-1.1875213789437409,19,23,77,51,9,59,1,73,18,3,8,31,2
1.4366903731710212,0.7091777697607564,0.8101579745265006,-0.8203774937679902,0.7841870544685571,142,5,-1.4270386327380036,-1.1193848343462958,1.6938261357079059,6,-1.1875213789437409,19,3,31,11,2,48,7,8,0,0,51,4,1
1.773393758780793,-1.0362527830157164,-1.5819252348853117,-1.2937399188895102,-1.2273100126963152,179,2,-0.5962425798983697,-0.5723367278181918,1.6938261357079059,6,-1.1875213789437409,19,28,50,49,9,1,11,37,18,3,76,37,2
-1.615362896388523,0.1958158424735585,0.8101579745265006,2.2564782695218897,1.0204459851514462,127,5,-1.4270386327380036,-1.1193848343462958,-1.1651700861775494,0,0.5794920251574227,20,0,5,71,9,36,16,60,17,1,1,66,1
-1.4741647024231348,-0.9335803975582768,0.8101579745265006,-1.0570587063287502,-0.2607433839208661,173,5,-0.5962425798983697,-0.5723367278181918,-1.1651700861775494,0,0.5794920251574227,20,4,59,36,9,43,16,22,6,1,63,7,1
-1.3221051089219475,0.9145225406756355,0.7878483901900173,-1.0570587063287502,0.44870675802677845,205,5,0.23455347294126402,-0.025288621290087743,-1.1651700861775494,0,0.5794920251574227,20,66,54,40,9,56,16,27,6,1,28,54,1
-1.2026297140281577,1.2225396970479543,0.8101579745265006,0.5997097815965698,1.2461268061310566,236,5,0.23455347294126402,0.5217594852380163,-1.1651700861775494,0,0.5794920251574227,20,3,31,11,2,48,7,8,0,0,51,4,1
-1.0614315200627693,0.8118501552181959,0.8101579745265006,0.3630285690358098,1.4117763115204454,30,5,1.0653495257808978,0.7952835385020682,-1.1651700861775494,0,0.5794920251574227,20,39,85,84,9,0,16,47,4,1,33,51,1
-0.9419561251689794,0.7091777697607564,0.8101579745265006,-0.1103338560857102,0.7663975845568822,76,5,1.0653495257808978,1.0688075917661204,-1.1651700861775494,0,0.5794920251574227,20,35,42,18,9,8,2,56,18,3,37,31,1
-0.8442035293467876,0.7091777697607564,0.8101579745265006,-1.0570587063287502,1.0218361268783662,49,5,1.0653495257808978,1.0688075917661204,-1.1651700861775494,0,0.5794920251574227,20,40,21,68,9,4,16,64,11,1,52,65,1
-0.7247281344529977,-0.6255632411859581,0.8101579745265006,0.1263473564750498,0.3825447002111968,61,5,1.0653495257808978,1.0688075917661204,-1.1651700861775494,0,0.5794920251574227,20,60,66,13,9,44,5,33,18,3,75,64,1
-0.5943913400234085,0.5038329988458772,0.8101579745265006,1.5464346318396098,0.2596257622012245,87,5,1.0653495257808978,1.3423316450301723,-1.1651700861775494,0,0.5794920251574227,20,58,47,30,7,42,9,0,18,3,75,27,1
-0.5075001437370158,0.29848822793099805,0.8101579745265006,-0.1103338560857102,0.509612342437445,5,5,-1.4270386327380036,-1.6664329408743999,0.2643280247651782,0,0.5794920251574227,20,33,13,65,9,34,16,14,14,1,25,13,1
-0.35544055023582855,0.29848822793099805,0.8101579745265006,-0.5836962812072303,0.32988222182187416,113,5,-1.4270386327380036,-1.3929088876103477,0.2643280247651782,0,0.5794920251574227,20,21,82,26,9,58,1,51,18,3,70,64,1
-0.19251955719884223,-1.4469423248454747,0.8101579745265006,1.0730722067180898,-0.5675845886916517,147,5,-0.5962425798983697,-0.8458607810822437,0.2643280247651782,0,0.5794920251574227,20,52,86,14,9,66,16,34,6,1,14,19,2
-0.06218276276925314,-1.138925168473156,0.8101579745265006,-1.2937399188895102,-0.09720624232746028,190,0,-0.5962425798983697,-0.29881267455413973,0.2643280247651782,0,0.5794920251574227,20,86,6,61,9,29,16,71,17,1,18,16,1
0.07901543119613502,0.09314345701611891,0.8101579745265006,-1.0570587063287502,0.8920316431272449,216,5,0.23455347294126402,-0.025288621290087743,0.2643280247651782,0,0.5794920251574227,20,42,35,86,9,55,16,21,9,1,47,47,1
0.2093522256257241,-1.2415975539305957,0.8101579745265006,-1.0570587063287502,-0.5155302973078562,231,5,0.23455347294126402,0.24823543197396428,0.2643280247651782,0,0.5794920251574227,20,74,81,55,9,27,8,48,18,3,37,61,2
0.317966220983715,-1.5496147103029143,0.8101579745265006,1.7831158444003699,-0.33509424534658344,234,5,0.23455347294126402,0.5217594852380163,0.2643280247651782,0,0.5794920251574227,20,38,27,90,0,63,16,36,13,0,73,68,2
0.45916441494910315,-0.3175460848136394,0.8101579745265006,-0.5836962812072303,-0.07018536251045993,42,5,1.0653495257808978,0.7952835385020682,-1.1651700861775494,0,0.5794920251574227,20,59,20,69,9,50,16,63,11,1,38,24,1
0.5677784103070941,-0.6255632411859581,0.8101579745265006,0.5997097815965698,-0.34247937327084427,29,5,1.0653495257808978,0.7952835385020682,0.2643280247651782,0,0.5794920251574227,20,33,13,65,9,34,16,14,14,1,25,13,2
0.676392405665085,0.9145225406756355,0.8101579745265006,-0.1103338560857102,0.5082004797460425,75,5,1.0653495257808978,1.0688075917661204,0.2643280247651782,0,0.5794920251574227,20,34,64,6,9,45,4,24,18,3,3,67,1
0.7850064010230758,0.9145225406756355,0.8101579745265006,1.7831158444003699,0.7034067875558361,55,5,1.0653495257808978,1.0688075917661204,0.2643280247651782,0,0.5794920251574227,20,57,53,1,9,54,11,38,18,3,29,58,1
0.915343195452665,0.09314345701611891,0.8101579745265006,-0.5836962812072303,1.2462571319179552,67,5,1.0653495257808978,1.0688075917661204,0.2643280247651782,0,0.5794920251574227,20,66,54,40,9,56,16,27,6,1,28,54,1
1.176016784311843,1.4278844679628335,-1.3563505488164258,-1.2937399188895102,-0.43180683970767264,3,4,-1.4270386327380036,-1.6664329408743999,1.6938261357079059,0,0.5794920251574227,20,85,76,54,9,53,1,49,18,3,75,31,2
1.295492179205633,-0.11220131389876024,-2.0335703755638943,-0.3470150686464702,-1.1425928209710288,97,5,-1.4270386327380036,-1.3929088876103477,1.6938261357079059,0,0.5794920251574227,20,33,13,65,9,34,16,14,14,1,25,13,2
1.6104727657438067,2.4546083225372293,0.8101579745265006,1.0730722067180898,1.8974625076041154,154,3,-0.5962425798983697,-0.8458607810822437,1.6938261357079059,0,0.5794920251574227,20,81,61,23,9,60,1,54,18,3,26,61,0
1.7408095601733957,0.1958158424735585,0.8101579745265006,-1.2937399188895102,0.8954744159978189,171,5,-0.5962425798983697,-0.5723367278181918,1.6938261357079059,0,0.5794920251574227,20,70,80,73,9,57,16,23,1,1,56,20,1
-1.6588084945317194,0.09314345701611891,0.8101579745265006,1.3097534192788498,0.9369940396073015,101,5,-1.4270386327380036,-1.3929088876103477,-1.1651700861775494,2,1.4007799453734566,21,67,34,88,9,3,16,12,9,1,60,21,1
-1.517610300566331,0.8118501552181959,0.8101579745265006,-0.8203774937679902,1.8257724643275797,157,5,-0.5962425798983697,-0.8458607810822437,-1.1651700861775494,2,1.4007799453734566,21,70,80,73,9,57,16,23,1,1,56,20,1
-1.387273506136742,-1.4469423248454747,0.8101579745265006,-0.5836962812072303,-0.4193390060943621,194,5,-0.5962425798983697,-0.29881267455413973,-1.1651700861775494,2,1.4007799453734566,21,36,43,15,9,22,2,55,18,3,44,10,2
-1.256936711707153,-0.3175460848136394,0.8101579745265006,0.1263473564750498,0.9199430824880531,219,5,0.23455347294126402,0.24823543197396428,-1.1651700861775494,2,1.4007799453734566,21,54,65,33,9,45,4,24,18,3,67,70,1
-1.126599917277564,0.29848822793099805,0.8101579745265006,-0.3470150686464702,1.6168819488934207,43,5,1.0653495257808978,0.7952835385020682,-1.1651700861775494,2,1.4007799453734566,21,84,87,76,9,24,16,10,5,1,34,46,1
-0.9962631228479749,0.8118501552181959,0.8101579745265006,-1.2937399188895102,1.1999914775689111,38,0,1.0653495257808978,0.7952835385020682,-1.1651700861775494,2,1.4007799453734566,21,72,36,59,9,5,16,66,15,1,42,40,1
-0.8767877279541849,0.7091777697607564,0.8101579745265006,-0.5836962812072303,1.5947482860851223,80,5,1.0653495257808978,1.0688075917661204,-1.1651700861775494,2,1.4007799453734566,21,1,69,0,9,68,16,16,6,1,59,5,1
-0.7898965316677922,-0.3175460848136394,0.8101579745265006,-1.2937399188895102,1.3309037305086715,52,5,1.0653495257808978,1.0688075917661204,-1.1651700861775494,2,1.4007799453734566,21,30,7,3,9,30,16,70,17,1,27,62,1
-0.659559737238203,0.7091777697607564,0.8101579745265006,-0.5836962812072303,2.1341341366121833,71,5,1.0653495257808978,1.0688075917661204,-1.1651700861775494,2,1.4007799453734566,21,25,25,4,9,35,16,4,12,2,16,6,0
-0.529222942808614,-0.42021847027107895,0.8101579745265006,2.4931594820826497,1.1759789513328225,2,5,-1.4270386327380036,-1.6664329408743999,0.2643280247651782,2,1.4007799453734566,21,62,28,67,9,49,10,29,10,2,36,50,1
-0.3988861483790249,1.4278844679628335,0.8101579745265006,-0.5836962812072303,1.84638565962206,104,5,-1.4270386327380036,-1.3929088876103477,0.2643280247651782,2,1.4007799453734566,21,21,82,26,9,58,1,51,18,3,70,64,1
-0.09476696137665042,1.017194926133075,0.8101579745265006,1.7831158444003699,2.501392204092766,169,5,-0.5962425798983697,-0.5723367278181918,0.2643280247651782,2,1.4007799453734566,21,81,61,23,9,60,1,54,18,3,26,61,0
0.03556983305293866,1.4278844679628335,0.8101579745265006,0.5997097815965698,1.6367131894665088,196,0,-0.5962425798983697,-0.29881267455413973,0.2643280247651782,2,1.4007799453734566,21,33,13,65,9,34,16,14,14,1,25,13,1
0.16590662748252774,0.6065053843033168,0.8101579745265006,-1.2937399188895102,1.7214466719151575,212,5,0.23455347294126402,-0.025288621290087743,0.2643280247651782,2,1.4007799453734566,21,22,74,53,9,7,4,30,18,3,50,2,1
0.27452062284051865,1.017194926133075,0.8101579745265006,1.0730722067180898,1.1913736849102337,225,5,0.23455347294126402,0.24823543197396428,0.2643280247651782,2,1.4007799453734566,21,59,20,69,9,50,16,63,11,1,38,24,1
0.4048574172701077,0.09314345701611891,0.8101579745265006,0.1263473564750498,1.1528135427115758,238,5,0.23455347294126402,0.5217594852380163,0.2643280247651782,2,1.4007799453734566,21,12,23,75,9,41,16,46,7,1,20,48,1
0.5243328121638977,0.40116061338843767,0.8101579745265006,-1.2937399188895102,2.077654198714953,27,5,1.0653495257808978,0.7952835385020682,0.2643280247651782,2,1.4007799453734566,21,18,52,52,9,54,11,38,18,3,12,18,0
0.6220854079860895,-0.8309080121008373,0.8101579745265006,0.5997097815965698,0.08158444657421596,46,5,1.0653495257808978,1.0688075917661204,0.2643280247651782,2,1.4007799453734566,21,91,8,72,9,16,3,65,17,1,4,22,1
0.7415608028798795,-1.0362527830157164,0.8101579745265006,-0.1103338560857102,-0.40680057934648134,47,4,1.0653495257808978,1.0688075917661204,0.2643280247651782,2,1.4007799453734566,21,27,56,91,9,25,16,6,4,1,54,33,2
0.8610361977736695,0.6065053843033168,0.8101579745265006,-1.2937399188895102,1.1245491376779166,65,5,1.0653495257808978,1.0688075917661204,0.2643280247651782,2,1.4007799453734566,21,69,1,62,9,14,16,59,2,1,10,53,1
1.0022343917390577,0.40116061338843767,0.786361084567585,-1.2937399188895102,0.17778116802883087,90,5,1.0653495257808978,1.3423316450301723,0.2643280247651782,2,1.4007799453734566,21,76,4,25,9,30,16,72,17,1,8,3,1
1.2411851815266377,-0.7282356266433977,-1.2943794812150835,-0.5836962812072303,-1.0548184034947434,16,5,-1.4270386327380036,-1.6664329408743999,1.6938261357079059,2,1.4007799453734566,21,63,90,87,9,51,16,50,5,1,39,56,2
1.3823833754920258,-1.0362527830157164,-1.4421185063766835,0.1263473564750498,-1.1890268127948174,119,4,-1.4270386327380036,-1.1193848343462958,1.6938261357079059,2,1.4007799453734566,21,33,13,65,9,34,16,14,14,1,25,13,2
